#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 05 31 03 30  90  4.0   MM    MM    MM    MM  MM 1017.3   8.6   8.3   5.8   MM   MM    MM
2024 05 31 03 20  80  4.0   MM    MM    MM    MM  MM 1017.3   8.6   8.3   5.8   MM   MM    MM
2024 05 31 03 10  80  5.0   MM    MM    MM    MM  MM 1017.2   8.5   8.3   5.8   MM   MM    MM
2024 05 31 03 00  90  5.0   MM    MM    MM    MM  MM 1017.2   8.6   8.3   5.8   MM -0.3    MM
2024 05 31 02 50  90  5.0   MM    MM    MM    MM  MM 1017.2   8.6   8.3   5.7   MM   MM    MM
2024 05 31 02 40  90  5.0   MM    MM    MM    MM  MM 1017.3   8.7   8.3   5.7   MM   MM    MM
2024 05 31 02 30  80  4.0   MM    MM    MM    MM  MM 1017.4   8.7   8.3   5.9   MM   MM    MM
2024 05 31 02 20  80  4.0   MM    MM    MM    MM  MM 1017.5   8.7   8.3   5.9   MM   MM    MM
2024 05 31 02 10  80  4.0   MM    MM    MM    MM  MM 1017.4   8.8   8.3   5.8   MM   MM    MM
2024 05 31 02 00 100  5.0   MM    MM    MM    MM  MM 1017.1   8.8   8.2   5.9   MM +0.0    MM
2024 05 31 01 50  90  6.0   MM    MM    MM    MM  MM 1016.9   8.7   8.1   5.9   MM   MM    MM
2024 05 31 01 40 100  6.0   MM    MM    MM    MM  MM 1017.1   8.8   8.1   5.7   MM   MM    MM
2024 05 31 01 30  90  5.0   MM    MM    MM    MM  MM 1017.2   8.8   8.1   5.7   MM   MM    MM
2024 05 31 01 20  90  6.0   MM    MM    MM    MM  MM 1017.1   8.8   8.1   5.6   MM   MM    MM
2024 05 31 01 10  90  6.0   MM    MM    MM    MM  MM 1017.2   9.0   8.0   5.5   MM   MM    MM
2024 05 31 01 00  80  6.0   MM    MM    MM    MM  MM 1017.2   9.0   8.0   5.5   MM -1.1    MM
2024 05 31 00 50  90  6.0   MM    MM    MM    MM  MM 1017.2   9.0   8.0   5.4   MM   MM    MM
2024 05 31 00 40  80  6.0   MM    MM    MM    MM  MM 1017.2   9.0   8.0   5.4   MM   MM    MM
2024 05 31 00 30  80  6.0   MM    MM    MM    MM  MM 1017.2   9.0   8.0   5.4   MM   MM    MM
2024 05 31 00 20  90  6.0   MM    MM    MM    MM  MM 1017.3   8.8   8.0   5.4   MM   MM    MM
2024 05 31 00 10  80  6.0   MM    MM    MM    MM  MM 1017.4   8.9   8.0   5.4   MM   MM    MM
2024 05 31 00 00  80  6.0   MM    MM    MM    MM  MM 1017.5   9.0   8.0   5.4   MM -0.8    MM
2024 05 30 23 50  70  5.0   MM    MM    MM    MM  MM 1017.5   9.0   8.0   5.3   MM   MM    MM
2024 05 30 23 40  70  6.0   MM    MM    MM    MM  MM 1017.5   8.9   8.0   5.3   MM   MM    MM
2024 05 30 23 30  80  6.0   MM    MM    MM    MM  MM 1017.5   8.9   8.0   5.3   MM   MM    MM
2024 05 30 23 20  60  6.0   MM    MM    MM    MM  MM 1017.4   8.8   7.9   5.2   MM   MM    MM
2024 05 30 23 10  80  7.0   MM    MM    MM    MM  MM 1017.4   8.8   7.9   5.2   MM   MM    MM
2024 05 30 23 00  70  7.0   MM    MM    MM    MM  MM 1017.3   8.7   7.9   5.2   MM -1.4    MM
2024 05 30 22 50  60  8.0   MM    MM    MM    MM  MM 1017.5   8.5   7.9   5.0   MM   MM    MM
2024 05 30 22 40  70  8.0   MM    MM    MM    MM  MM 1017.6   8.3   7.9   5.0   MM   MM    MM
2024 05 30 22 30  50  7.0   MM    MM    MM    MM  MM 1017.8   8.1   7.9   5.0   MM   MM    MM
2024 05 30 22 20  50  7.0   MM    MM    MM    MM  MM 1018.1   8.0   7.9   5.0   MM   MM    MM
2024 05 30 22 10  50  6.0   MM    MM    MM    MM  MM 1018.4   7.9   7.9   5.0   MM   MM    MM
2024 05 30 22 00  40  5.0   MM    MM    MM    MM  MM 1018.3   7.9   7.9   5.1   MM -1.5    MM
2024 05 30 21 50  60  6.0   MM    MM    MM    MM  MM 1018.2   8.0   7.8   5.1   MM   MM    MM
2024 05 30 21 40  60  7.0   MM    MM    MM    MM  MM 1018.2   8.0   7.8   5.2   MM   MM    MM
2024 05 30 21 30  70  7.0   MM    MM    MM    MM  MM 1018.1   7.9   7.8   5.2   MM   MM    MM
2024 05 30 21 20  70  7.0   MM    MM    MM    MM  MM 1018.2   8.0   7.8   5.2   MM   MM    MM
2024 05 30 21 10  60  7.0   MM    MM    MM    MM  MM 1018.3   7.9   7.8   5.3   MM   MM    MM
2024 05 30 21 00  70  7.0   MM    MM    MM    MM  MM 1018.3   7.9   7.8   5.3   MM -2.1    MM
2024 05 30 20 50  60  6.0   MM    MM    MM    MM  MM 1018.3   7.9   7.8   5.4   MM   MM    MM
2024 05 30 20 40  70  7.0   MM    MM    MM    MM  MM 1018.3   7.9   7.8   5.4   MM   MM    MM
2024 05 30 20 30  70  6.0   MM    MM    MM    MM  MM 1018.4   7.9   7.8   5.3   MM   MM    MM
2024 05 30 20 20  70  7.0   MM    MM    MM    MM  MM 1018.5   7.9   7.8   5.2   MM   MM    MM
2024 05 30 20 10  80  7.0   MM    MM    MM    MM  MM 1018.6   7.9   7.8   5.3   MM   MM    MM
2024 05 30 20 00  70  6.0   MM    MM    MM    MM  MM 1018.7   8.0   7.8   5.4   MM -1.8    MM
2024 05 30 19 50  70  6.0   MM    MM    MM    MM  MM 1018.9   7.9   7.8   5.3   MM   MM    MM
2024 05 30 19 40  70  6.0   MM    MM    MM    MM  MM 1019.0   7.9   7.8   5.2   MM   MM    MM
2024 05 30 19 30  80  6.0   MM    MM    MM    MM  MM 1019.1   8.0   7.8   5.2   MM   MM    MM
2024 05 30 19 20  80  6.0   MM    MM    MM    MM  MM 1019.3   7.9   7.8   5.1   MM   MM    MM
2024 05 30 19 10  80  6.0   MM    MM    MM    MM  MM 1019.5   8.0   7.8   5.0   MM   MM    MM
2024 05 30 19 00  80  6.0   MM    MM    MM    MM  MM 1019.7   8.1   7.8   5.0   MM -1.4    MM
2024 05 30 18 50  80  6.0   MM    MM    MM    MM  MM 1019.8   8.2   7.8   4.9   MM   MM    MM
2024 05 30 18 40  90  6.0   MM    MM    MM    MM  MM 1019.9   8.1   7.8   4.9   MM   MM    MM
2024 05 30 18 30  70  6.0   MM    MM    MM    MM  MM 1020.1   8.1   7.8   4.8   MM   MM    MM
2024 05 30 18 20  70  5.0   MM    MM    MM    MM  MM 1020.2   7.9   7.8   4.9   MM   MM    MM
2024 05 30 18 10  70  5.0   MM    MM    MM    MM  MM 1020.3   7.8   7.8   4.8   MM   MM    MM
2024 05 30 18 00  70  5.0   MM    MM    MM    MM  MM 1020.4   7.8   7.8   4.8   MM -1.6    MM
2024 05 30 17 50  70  6.0   MM    MM    MM    MM  MM 1020.3   7.8   7.8   4.8   MM   MM    MM
2024 05 30 17 40  80  7.0   MM    MM    MM    MM  MM 1020.3   7.8   7.7   4.8   MM   MM    MM
2024 05 30 17 30  70  6.0   MM    MM    MM    MM  MM 1020.4   7.7   7.7   4.7   MM   MM    MM
2024 05 30 17 20  80  6.0   MM    MM    MM    MM  MM 1020.5   7.7   7.7   4.7   MM   MM    MM
2024 05 30 17 10  80  6.0   MM    MM    MM    MM  MM 1020.5   7.7   7.7   4.6   MM   MM    MM
2024 05 30 17 00  70  6.0   MM    MM    MM    MM  MM 1020.6   7.6   7.7   4.5   MM -1.8    MM
2024 05 30 16 50  80  6.0   MM    MM    MM    MM  MM 1020.6   7.5   7.7   4.3   MM   MM    MM
2024 05 30 16 40  70  6.0   MM    MM    MM    MM  MM 1020.7   7.4   7.7   4.3   MM   MM    MM
2024 05 30 16 30  70  6.0   MM    MM    MM    MM  MM 1020.9   7.3   7.7   4.1   MM   MM    MM
2024 05 30 16 20  60  6.0   MM    MM    MM    MM  MM 1021.0   7.3   7.7   3.9   MM   MM    MM
2024 05 30 16 10  60  6.0   MM    MM    MM    MM  MM 1021.0   7.3   7.7   3.7   MM   MM    MM
2024 05 30 16 00  60  6.0   MM    MM    MM    MM  MM 1021.1   7.3   7.7   3.7   MM -1.4    MM
2024 05 30 15 50  60  6.0   MM    MM    MM    MM  MM 1021.3   7.4   7.6   3.7   MM   MM    MM
2024 05 30 15 40  50  5.0   MM    MM    MM    MM  MM 1021.6   7.4   7.6   3.8   MM   MM    MM
2024 05 30 15 30  60  6.0   MM    MM    MM    MM  MM 1021.8   7.4   7.6   3.8   MM   MM    MM
2024 05 30 15 20  70  5.0   MM    MM    MM    MM  MM 1021.9   7.4   7.6   3.8   MM   MM    MM
2024 05 30 15 10  60  6.0   MM    MM    MM    MM  MM 1021.9   7.4   7.6   3.8   MM   MM    MM
2024 05 30 15 00  50  5.0   MM    MM    MM    MM  MM 1022.0   7.4   7.6   3.8   MM -0.6    MM
2024 05 30 14 50  60  5.0   MM    MM    MM    MM  MM 1022.1   7.4   7.6   4.0   MM   MM    MM
2024 05 30 14 40  60  6.0   MM    MM    MM    MM  MM 1022.0   7.3   7.6   3.9   MM   MM    MM
2024 05 30 14 30  60  6.0   MM    MM    MM    MM  MM 1022.1   7.3   7.6   3.9   MM   MM    MM
2024 05 30 14 20  60  6.0   MM    MM    MM    MM  MM 1022.1   7.2   7.6   3.8   MM   MM    MM
2024 05 30 14 10  60  6.0   MM    MM    MM    MM  MM 1022.2   7.2   7.6   3.7   MM   MM    MM
2024 05 30 14 00  60  5.0   MM    MM    MM    MM  MM 1022.3   7.2   7.6   3.6   MM   MM    MM
2024 05 30 13 50  70  6.0   MM    MM    MM    MM  MM 1022.3   7.2   7.5   3.6   MM   MM    MM
2024 05 30 13 40  70  6.0   MM    MM    MM    MM  MM 1022.4   7.2   7.5   3.5   MM   MM    MM
2024 05 30 13 30  60  7.0   MM    MM    MM    MM  MM 1022.4   7.3   7.5   3.5   MM   MM    MM
2024 05 30 13 20  60  6.0   MM    MM    MM    MM  MM 1022.5   7.3   7.5   3.6   MM   MM    MM
2024 05 30 13 10  50  6.0   MM    MM    MM    MM  MM 1022.4   7.3   7.5   3.5   MM   MM    MM
2024 05 30 13 00  50  5.0   MM    MM    MM    MM  MM 1022.6   7.1   7.5   3.5   MM   MM    MM
2024 05 30 12 50  50  6.0   MM    MM    MM    MM  MM 1022.6   7.1   7.5   3.7   MM   MM    MM
2024 05 30 12 40  50  5.0   MM    MM    MM    MM  MM 1022.7   7.1   7.5   3.5   MM   MM    MM
2024 05 30 12 30  40  5.0   MM    MM    MM    MM  MM 1022.7   7.2   7.5   3.5   MM   MM    MM
2024 05 30 12 20  50  5.0   MM    MM    MM    MM  MM 1022.7   7.1   7.5   3.5   MM   MM    MM
2024 05 30 12 10  50  5.0   MM    MM    MM    MM  MM 1022.7   7.1   7.5   3.6   MM   MM    MM
2024 05 30 12 00  40  5.0   MM    MM    MM    MM  MM 1022.6   7.1   7.5   3.7   MM   MM    MM
2024 05 30 11 50  60  5.0   MM    MM    MM    MM  MM 1022.6   7.1   7.5   3.7   MM   MM    MM
2024 05 30 11 40  60  5.0   MM    MM    MM    MM  MM 1022.6   7.2   7.5   3.7   MM   MM    MM
2024 05 30 11 30  50  4.0   MM    MM    MM    MM  MM 1022.5   7.1   7.5   3.6   MM   MM    MM
2024 05 30 11 20  50  4.0   MM    MM    MM    MM  MM 1022.6   7.0   7.5   3.6   MM   MM    MM
2024 05 30 11 10  50  4.0   MM    MM    MM    MM  MM 1022.5   7.0   7.5   3.8   MM   MM    MM
2024 05 30 11 00  40  4.0   MM    MM    MM    MM  MM 1022.5   7.0   7.5   3.8   MM +0.0    MM
2024 05 30 10 50  50  4.0   MM    MM    MM    MM  MM 1022.5   7.0   7.5   4.0   MM   MM    MM
2024 05 30 10 40  50  4.0   MM    MM    MM    MM  MM 1022.4   7.1   7.5   4.0   MM   MM    MM
2024 05 30 10 30  50  3.0   MM    MM    MM    MM  MM 1022.4   7.0   7.5   4.0   MM   MM    MM
2024 05 30 10 20  60  4.0   MM    MM    MM    MM  MM 1022.4   7.0   7.5   4.0   MM   MM    MM
2024 05 30 10 10  60  4.0   MM    MM    MM    MM  MM 1022.2   7.1   7.5   3.9   MM   MM    MM
2024 05 30 10 00  70  4.0   MM    MM    MM    MM  MM 1022.3   7.2   7.5   4.0   MM -0.3    MM
2024 05 30 09 50  70  3.0   MM    MM    MM    MM  MM 1022.4   7.2   7.5   4.1   MM   MM    MM
2024 05 30 09 40  60  4.0   MM    MM    MM    MM  MM 1022.5   7.2   7.5   4.1   MM   MM    MM
2024 05 30 09 30  70  3.0   MM    MM    MM    MM  MM 1022.3   7.1   7.6   4.2   MM   MM    MM
2024 05 30 09 20  60  4.0   MM    MM    MM    MM  MM 1022.4   7.3   7.6   4.0   MM   MM    MM
2024 05 30 09 10  60  4.0   MM    MM    MM    MM  MM 1022.5   7.3   7.6   3.9   MM   MM    MM
2024 05 30 09 00  60  4.0   MM    MM    MM    MM  MM 1022.6   7.5   7.6   4.0   MM -0.5    MM
2024 05 30 08 50  70  3.0   MM    MM    MM    MM  MM 1022.6   7.7   7.6   4.0   MM   MM    MM
2024 05 30 08 40  80  3.0   MM    MM    MM    MM  MM 1022.5   7.8   7.6   4.3   MM   MM    MM
2024 05 30 08 30  90  3.0   MM    MM    MM    MM  MM 1022.5   7.8   7.6   4.5   MM   MM    MM
2024 05 30 08 20  90  3.0   MM    MM    MM    MM  MM 1022.6   7.8   7.6   4.8   MM   MM    MM
2024 05 30 08 10  90  2.0   MM    MM    MM    MM  MM 1022.6   7.8   7.6   4.9   MM   MM    MM
2024 05 30 08 00  90  2.0   MM    MM    MM    MM  MM 1022.7   7.8   7.6   4.9   MM +0.0    MM
2024 05 30 07 50  80  2.0   MM    MM    MM    MM  MM 1022.7   7.8   7.6   4.9   MM   MM    MM
2024 05 30 07 40  80  2.0   MM    MM    MM    MM  MM 1022.6   7.7   7.6   4.9   MM   MM    MM
2024 05 30 07 30  70  3.0   MM    MM    MM    MM  MM 1022.5   7.8   7.6   4.7   MM   MM    MM
2024 05 30 07 20  50  3.0   MM    MM    MM    MM  MM 1022.6   7.8   7.6   4.6   MM   MM    MM
2024 05 30 07 10  60  3.0   MM    MM    MM    MM  MM 1022.6   7.9   7.6   4.5   MM   MM    MM
2024 05 30 07 00  50  3.0   MM    MM    MM    MM  MM 1022.6   7.8   7.6   4.6   MM +0.0    MM
2024 05 30 06 50  40  3.0   MM    MM    MM    MM  MM 1022.7   7.7   7.6   4.6   MM   MM    MM
2024 05 30 06 40  50  4.0   MM    MM    MM    MM  MM 1022.8   7.6   7.6   4.7   MM   MM    MM
2024 05 30 06 30  50  3.0   MM    MM    MM    MM  MM 1022.9   7.6   7.5   4.8   MM   MM    MM
2024 05 30 06 20  40  3.0   MM    MM    MM    MM  MM 1023.0   7.6   7.5   4.9   MM   MM    MM
2024 05 30 06 10  40  3.0   MM    MM    MM    MM  MM 1023.1   7.6   7.5   4.6   MM   MM    MM
2024 05 30 06 00  40  4.0   MM    MM    MM    MM  MM 1023.1   7.7   7.5   4.5   MM +0.6    MM
2024 05 30 05 50  40  4.0   MM    MM    MM    MM  MM 1023.1   7.9   7.6   4.4   MM   MM    MM
2024 05 30 05 40  40  4.0   MM    MM    MM    MM  MM 1023.1   8.0   7.6   4.2   MM   MM    MM
2024 05 30 05 30  50  4.0   MM    MM    MM    MM  MM 1023.0   7.9   7.6   4.1   MM   MM    MM
2024 05 30 05 20  50  4.0   MM    MM    MM    MM  MM 1022.9   7.9   7.6   4.0   MM   MM    MM
2024 05 30 05 10  50  5.0   MM    MM    MM    MM  MM 1022.7   7.9   7.6   4.0   MM   MM    MM
2024 05 30 05 00  50  6.0   MM    MM    MM    MM  MM 1022.6   7.8   7.6   3.9   MM +0.2    MM
2024 05 30 04 50  50  5.0   MM    MM    MM    MM  MM 1022.6   7.7   7.6   3.7   MM   MM    MM
2024 05 30 04 40  60  6.0   MM    MM    MM    MM  MM 1022.5   7.6   7.6   3.9   MM   MM    MM
2024 05 30 04 30  50  5.0   MM    MM    MM    MM  MM 1022.4   7.4   7.6   4.0   MM   MM    MM
2024 05 30 04 20  50  5.0   MM    MM    MM    MM  MM 1022.4   7.4   7.6   4.0   MM   MM    MM
2024 05 30 04 10  50  5.0   MM    MM    MM    MM  MM 1022.5   7.5   7.7   4.1   MM   MM    MM
2024 05 30 04 00  50  5.0   MM    MM    MM    MM  MM 1022.5   7.6   7.7   4.2   MM +0.0    MM
2024 05 30 03 50  50  6.0   MM    MM    MM    MM  MM 1022.4   7.6   7.7   4.0   MM   MM    MM
2024 05 30 03 40  60  5.0   MM    MM    MM    MM  MM 1022.5   7.7   7.7   4.1   MM   MM    MM
2024 05 30 03 30  70  6.0   MM    MM    MM    MM  MM 1022.6   7.8   7.7   4.2   MM   MM    MM
2024 05 30 03 20  50  5.0   MM    MM    MM    MM  MM 1022.6   7.8   7.7   4.2   MM   MM    MM
2024 05 30 03 10  60  6.0   MM    MM    MM    MM  MM 1022.4   7.9   7.7   4.2   MM   MM    MM
2024 05 30 03 00  70  7.0   MM    MM    MM    MM  MM 1022.5   7.9   7.7   4.2   MM +0.0    MM
2024 05 30 02 50  60  6.0   MM    MM    MM    MM  MM 1022.4   7.9   7.7   4.4   MM   MM    MM
2024 05 30 02 40  60  6.0   MM    MM    MM    MM  MM 1022.5   7.8   7.7   4.4   MM   MM    MM
2024 05 30 02 30  50  6.0   MM    MM    MM    MM  MM 1022.4   7.9   7.7   4.3   MM   MM    MM
2024 05 30 02 20  60  7.0   MM    MM    MM    MM  MM 1022.4   7.9   7.8   4.4   MM   MM    MM
2024 05 30 02 10  60  6.0   MM    MM    MM    MM  MM 1022.4   8.0   7.8   4.3   MM   MM    MM
2024 05 30 02 00  40  6.0   MM    MM    MM    MM  MM 1022.4   8.0   7.8   4.3   MM -0.6    MM
2024 05 30 01 50  50  6.0   MM    MM    MM    MM  MM 1022.4   7.9   7.8   4.4   MM   MM    MM
2024 05 30 01 40  60  7.0   MM    MM    MM    MM  MM 1022.4   7.8   7.8   4.3   MM   MM    MM
2024 05 30 01 30  50  7.0   MM    MM    MM    MM  MM 1022.4   7.9   7.8   4.4   MM   MM    MM
2024 05 30 01 20  60  7.0   MM    MM    MM    MM  MM 1022.4   8.0   7.8   4.4   MM   MM    MM
2024 05 30 01 10  50  6.0   MM    MM    MM    MM  MM 1022.5   8.0   7.8   4.4   MM   MM    MM
2024 05 30 01 00  60  7.0   MM    MM    MM    MM  MM 1022.5   8.2   7.8   4.4   MM -1.0    MM
2024 05 30 00 50  50  7.0   MM    MM    MM    MM  MM 1022.5   8.3   7.9   4.3   MM   MM    MM
2024 05 30 00 40  50  6.0   MM    MM    MM    MM  MM 1022.4   8.3   7.9   4.4   MM   MM    MM
2024 05 30 00 30  60  6.0   MM    MM    MM    MM  MM 1022.5   8.3   7.9   4.4   MM   MM    MM
2024 05 30 00 20  50  6.0   MM    MM    MM    MM  MM 1022.5   8.1   7.9   4.4   MM   MM    MM
2024 05 30 00 10  50  7.0   MM    MM    MM    MM  MM 1022.6   8.0   7.9   4.4   MM   MM    MM
2024 05 30 00 00  40  6.0   MM    MM    MM    MM  MM 1022.5   8.0   7.9   4.3   MM -1.5    MM
2024 05 29 23 50  60  7.0   MM    MM    MM    MM  MM 1022.6   8.1   8.0   4.4   MM   MM    MM
2024 05 29 23 40  40  7.0   MM    MM    MM    MM  MM 1022.8   8.0   8.0   4.4   MM   MM    MM
2024 05 29 23 30  40  6.0   MM    MM    MM    MM  MM 1022.9   8.0   8.0   4.5   MM   MM    MM
2024 05 29 23 20  50  6.0   MM    MM    MM    MM  MM 1023.0   8.0   8.0   4.5   MM   MM    MM
2024 05 29 23 10  50  7.0   MM    MM    MM    MM  MM 1023.0   7.9   8.1   4.5   MM   MM    MM
2024 05 29 23 00  50  6.0   MM    MM    MM    MM  MM 1023.0   7.9   8.1   4.5   MM -1.8    MM
2024 05 29 22 50  60  7.0   MM    MM    MM    MM  MM 1023.1   7.9   8.1   4.5   MM   MM    MM
2024 05 29 22 40  60  6.0   MM    MM    MM    MM  MM 1023.2   7.8   8.0   4.5   MM   MM    MM
2024 05 29 22 30  60  6.0   MM    MM    MM    MM  MM 1023.3   7.8   8.0   4.4   MM   MM    MM
2024 05 29 22 20  50  6.0   MM    MM    MM    MM  MM 1023.4   7.9   8.0   4.5   MM   MM    MM
2024 05 29 22 10  50  6.0   MM    MM    MM    MM  MM 1023.5   7.9   8.0   4.5   MM   MM    MM
2024 05 29 22 00  50  6.0   MM    MM    MM    MM  MM 1023.5   7.9   8.0   4.5   MM -2.0    MM
2024 05 29 21 50  60  6.0   MM    MM    MM    MM  MM 1023.7   8.0   8.1   4.7   MM   MM    MM
2024 05 29 21 40  70  6.0   MM    MM    MM    MM  MM 1023.9   7.9   8.1   4.6   MM   MM    MM
2024 05 29 21 30  60  6.0   MM    MM    MM    MM  MM 1023.9   8.0   8.1   4.6   MM   MM    MM
2024 05 29 21 20  80  6.0   MM    MM    MM    MM  MM 1023.9   8.0   8.1   4.6   MM   MM    MM
2024 05 29 21 10  70  6.0   MM    MM    MM    MM  MM 1024.0   7.9   8.1   4.5   MM   MM    MM
2024 05 29 21 00  70  6.0   MM    MM    MM    MM  MM 1024.1   7.9   8.2   4.7   MM -2.0    MM
2024 05 29 20 50  60  5.0   MM    MM    MM    MM  MM 1024.2   7.7   8.2   4.7   MM   MM    MM
2024 05 29 20 40  60  5.0   MM    MM    MM    MM  MM 1024.3   7.6   8.2   4.8   MM   MM    MM
2024 05 29 20 30  60  6.0   MM    MM    MM    MM  MM 1024.4   7.5   8.2   4.7   MM   MM    MM
2024 05 29 20 20  60  6.0   MM    MM    MM    MM  MM 1024.6   7.4   8.2   4.8   MM   MM    MM
2024 05 29 20 10  60  5.0   MM    MM    MM    MM  MM 1024.6   7.3   8.2   4.8   MM   MM    MM
2024 05 29 20 00  60  5.0   MM    MM    MM    MM  MM 1024.8   7.2   8.3   4.6   MM -1.7    MM
2024 05 29 19 50  70  6.0   MM    MM    MM    MM  MM 1024.8   7.3   8.3   4.8   MM   MM    MM
2024 05 29 19 40  70  6.0   MM    MM    MM    MM  MM 1024.8   7.3   8.4   4.7   MM   MM    MM
2024 05 29 19 30  70  6.0   MM    MM    MM    MM  MM 1024.9   7.3   8.4   4.8   MM   MM    MM
2024 05 29 19 20  70  5.0   MM    MM    MM    MM  MM 1025.1   7.3   8.5   4.8   MM   MM    MM
2024 05 29 19 10  70  6.0   MM    MM    MM    MM  MM 1025.3   7.3   8.5   4.7   MM   MM    MM
2024 05 29 19 00  70  6.0   MM    MM    MM    MM  MM 1025.5   7.3   8.6   4.8   MM -1.3    MM
2024 05 29 18 50  70  6.0   MM    MM    MM    MM  MM 1025.7   7.5   8.6   4.8   MM   MM    MM
2024 05 29 18 40  60  5.0   MM    MM    MM    MM  MM 1025.7   7.6   8.6   4.9   MM   MM    MM
2024 05 29 18 30  70  5.0   MM    MM    MM    MM  MM 1025.8   7.7   8.7   5.0   MM   MM    MM
2024 05 29 18 20  70  5.0   MM    MM    MM    MM  MM 1025.9   7.7   8.7   4.9   MM   MM    MM
2024 05 29 18 10  80  6.0   MM    MM    MM    MM  MM 1026.0   7.7   8.7   4.9   MM   MM    MM
2024 05 29 18 00  70  6.0   MM    MM    MM    MM  MM 1026.1   7.6   8.7   4.9   MM -0.3    MM
2024 05 29 17 50  70  6.0   MM    MM    MM    MM  MM 1026.2   7.8   8.6   5.1   MM   MM    MM
2024 05 29 17 40  70  6.0   MM    MM    MM    MM  MM 1026.1   8.0   8.6   5.1   MM   MM    MM
2024 05 29 17 30  80  6.0   MM    MM    MM    MM  MM 1026.3   8.0   8.6   5.1   MM   MM    MM
2024 05 29 17 20  80  6.0   MM    MM    MM    MM  MM 1026.3   8.1   8.7   5.3   MM   MM    MM
2024 05 29 17 10  80  6.0   MM    MM    MM    MM  MM 1026.5   8.1   8.7   5.1   MM   MM    MM
2024 05 29 17 00  80  6.0   MM    MM    MM    MM  MM 1026.5   8.1   8.7   5.0   MM +0.0    MM
2024 05 29 16 50  80  6.0   MM    MM    MM    MM  MM 1026.5   8.2   8.7   5.1   MM   MM    MM
2024 05 29 16 40  80  6.0   MM    MM    MM    MM  MM 1026.6   8.2   8.8   5.0   MM   MM    MM
2024 05 29 16 30  80  6.0   MM    MM    MM    MM  MM 1026.7   8.4   8.9   5.1   MM   MM    MM
2024 05 29 16 20  80  5.0   MM    MM    MM    MM  MM 1026.7   8.5   8.9   5.2   MM   MM    MM
2024 05 29 16 10  80  5.0   MM    MM    MM    MM  MM 1026.8   8.6   8.9   5.1   MM   MM    MM
2024 05 29 16 00  90  4.0   MM    MM    MM    MM  MM 1026.7   8.7   8.8   5.3   MM +0.9    MM
2024 05 29 15 50  80  4.0   MM    MM    MM    MM  MM 1026.7   8.8   8.8   5.4   MM   MM    MM
2024 05 29 15 40  80  4.0   MM    MM    MM    MM  MM 1026.6   8.9   8.8   5.6   MM   MM    MM
2024 05 29 15 30  80  4.0   MM    MM    MM    MM  MM 1026.5   9.0   8.8   5.7   MM   MM    MM
2024 05 29 15 20  70  4.0   MM    MM    MM    MM  MM 1026.4   9.0   8.8   5.8   MM   MM    MM
2024 05 29 15 10  70  4.0   MM    MM    MM    MM  MM 1026.4   9.1   8.9   6.0   MM   MM    MM
2024 05 29 15 00  50  4.0   MM    MM    MM    MM  MM 1026.4   9.1   8.9   6.1   MM +1.3    MM
2024 05 29 14 50  50  4.0   MM    MM    MM    MM  MM 1026.4   9.4   8.9   6.5   MM   MM    MM
2024 05 29 14 40  40  3.0   MM    MM    MM    MM  MM 1026.4   9.8   9.0   6.9   MM   MM    MM
2024 05 29 14 30  40  2.0   MM    MM    MM    MM  MM 1026.5  10.1   8.9   7.2   MM   MM    MM
2024 05 29 14 20  40  2.0   MM    MM    MM    MM  MM 1026.5  10.4   8.8   7.6   MM   MM    MM
2024 05 29 14 10  30  1.0   MM    MM    MM    MM  MM 1026.4  10.6   8.7   8.0   MM   MM    MM
2024 05 29 14 00  40  1.0   MM    MM    MM    MM  MM 1026.3  11.1   8.6   8.4   MM +1.9    MM
2024 05 29 13 50  50  1.0   MM    MM    MM    MM  MM 1026.3  11.2   8.6   8.6   MM   MM    MM
2024 05 29 13 40  30  1.0   MM    MM    MM    MM  MM 1026.2  11.1   8.6   8.6   MM   MM    MM
2024 05 29 13 30  60  1.0   MM    MM    MM    MM  MM 1026.1  10.6   8.6   8.4   MM   MM    MM
2024 05 29 13 20  60  1.0   MM    MM    MM    MM  MM 1026.0  10.5   8.6   8.2   MM   MM    MM
2024 05 29 13 10  50  1.0   MM    MM    MM    MM  MM 1025.9  10.5   8.6   8.3   MM   MM    MM
2024 05 29 13 00  70  1.0   MM    MM    MM    MM  MM 1025.8  10.5   8.5   8.2   MM +2.3    MM
2024 05 29 12 50  70  1.0   MM    MM    MM    MM  MM 1025.7  11.1   8.5   8.5   MM   MM    MM
2024 05 29 12 40  MM  0.0   MM    MM    MM    MM  MM 1025.6  11.1   8.5   8.6   MM   MM    MM
2024 05 29 12 30 250  1.0   MM    MM    MM    MM  MM 1025.6  10.1   8.5   8.1   MM   MM    MM
2024 05 29 12 20 250  1.0   MM    MM    MM    MM  MM 1025.4  10.2   8.5   8.1   MM   MM    MM
2024 05 29 12 10  MM  0.0   MM    MM    MM    MM  MM 1025.2   9.7   8.5   8.0   MM   MM    MM
2024 05 29 12 00  MM  0.0   MM    MM    MM    MM  MM 1025.1   9.3   8.5   7.7   MM +2.0    MM
